epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,112.612,0.70734,0.4955,0.95256,0.99816,1,0.995,0.85709,0.58712,0.43057,0.89049,0.0015842,0.0015842,0.0015842
44,114.944,0.69172,0.50609,0.90953,0.9981,1,0.995,0.77888,0.9511,0.44232,0.98235,0.0015743,0.0015743,0.0015743
45,117.145,0.683,0.49676,0.91902,0.99481,1,0.995,0.72183,1.10561,0.53643,1.05648,0.0015644,0.0015644,0.0015644
46,119.444,0.6823,0.49408,0.90622,0.99543,1,0.995,0.76426,0.985,0.59402,1.02672,0.0015545,0.0015545,0.0015545
47,121.804,0.66737,0.47346,0.89069,0.99768,1,0.995,0.75926,0.9546,0.46355,1.00091,0.0015446,0.0015446,0.0015446
48,124.308,0.64761,0.44606,0.90754,0.9973,1,0.995,0.83472,0.71389,0.42185,0.93659,0.0015347,0.0015347,0.0015347
49,126.746,0.70231,0.49907,0.92605,0.99412,1,0.995,0.80662,0.78577,0.49129,0.93988,0.0015248,0.0015248,0.0015248
50,129.101,0.66063,0.46283,0.90657,0.99511,1,0.995,0.8967,0.53855,0.40641,0.8543,0.0015149,0.0015149,0.0015149
51,131.657,0.69286,0.46357,0.91306,0.98658,1,0.995,0.90617,0.4677,0.40752,0.85064,0.001505,0.001505,0.001505
52,134.292,0.68531,0.48652,0.92136,0.99249,1,0.995,0.89409,0.50739,0.44284,0.85886,0.0014951,0.0014951,0.0014951
53,136.825,0.7185,0.51069,0.92995,0.99406,1,0.995,0.8794,0.60085,0.39036,0.86649,0.0014852,0.0014852,0.0014852
54,139.237,0.69258,0.43778,0.89634,0.99557,1,0.995,0.90238,0.49332,0.39768,0.84962,0.0014753,0.0014753,0.0014753
55,141.627,0.69138,0.45693,0.90161,0.99775,1,0.995,0.87422,0.56486,0.40292,0.86608,0.0014654,0.0014654,0.0014654
56,143.96,0.70209,0.47733,0.92236,0.99804,1,0.995,0.91139,0.46788,0.40059,0.849,0.0014555,0.0014555,0.0014555
57,146.462,0.66146,0.49786,0.91176,0.99628,1,0.995,0.89425,0.49607,0.40385,0.85487,0.0014456,0.0014456,0.0014456
58,148.896,0.67163,0.44009,0.90108,0.99818,1,0.995,0.89476,0.48607,0.36516,0.84926,0.0014357,0.0014357,0.0014357
59,151.242,0.66271,0.4417,0.9188,0.99823,1,0.995,0.89576,0.5479,0.37314,0.86121,0.0014258,0.0014258,0.0014258
60,153.695,0.63243,0.4141,0.89978,0.99816,1,0.995,0.91231,0.43687,0.34186,0.83758,0.0014159,0.0014159,0.0014159
61,156.22,0.63492,0.39453,0.90467,0.99761,1,0.995,0.88803,0.46729,0.34877,0.84796,0.001406,0.001406,0.001406
62,158.528,0.63864,0.41057,0.89396,0.99749,1,0.995,0.79164,0.82578,0.51317,0.95966,0.0013961,0.0013961,0.0013961
63,160.903,0.60143,0.3931,0.92384,0.99822,1,0.995,0.7815,0.89713,0.4133,0.98292,0.0013862,0.0013862,0.0013862
64,163.258,0.6538,0.41639,0.90465,0.99829,1,0.995,0.89645,0.49684,0.31349,0.85844,0.0013763,0.0013763,0.0013763
65,165.559,0.62168,0.40468,0.88683,0.99599,1,0.995,0.88315,0.57505,0.36609,0.8768,0.0013664,0.0013664,0.0013664
66,168.069,0.63129,0.39824,0.91172,0.99682,1,0.995,0.88764,0.52703,0.37199,0.85113,0.0013565,0.0013565,0.0013565
67,170.508,0.66691,0.41942,0.90714,0.99835,1,0.995,0.88344,0.57661,0.32404,0.86586,0.0013466,0.0013466,0.0013466
68,172.887,0.64293,0.40786,0.90757,0.99834,1,0.995,0.90372,0.45714,0.32253,0.84155,0.0013367,0.0013367,0.0013367
69,175.216,0.64056,0.42396,0.8947,0.9979,1,0.995,0.87733,0.58419,0.33492,0.86607,0.0013268,0.0013268,0.0013268
70,177.493,0.64654,0.40598,0.89481,0.99825,1,0.995,0.90772,0.52389,0.34647,0.85572,0.0013169,0.0013169,0.0013169
71,179.83,0.65117,0.4056,0.92049,0.99834,1,0.995,0.89132,0.50756,0.32615,0.85575,0.001307,0.001307,0.001307
72,182.386,0.60085,0.41134,0.88611,0.99827,1,0.995,0.89594,0.51028,0.32043,0.85328,0.0012971,0.0012971,0.0012971
73,184.831,0.66663,0.42161,0.93107,0.99838,1,0.995,0.8866,0.5427,0.35801,0.8528,0.0012872,0.0012872,0.0012872
74,187.263,0.73008,0.42704,0.94802,0.99844,1,0.995,0.89202,0.5495,0.34206,0.85866,0.0012773,0.0012773,0.0012773
75,189.563,0.60254,0.3923,0.89794,0.99826,1,0.995,0.89808,0.44148,0.32441,0.83768,0.0012674,0.0012674,0.0012674
76,192.019,0.65568,0.38405,0.89237,0.99842,1,0.995,0.90163,0.46556,0.32136,0.83877,0.0012575,0.0012575,0.0012575
77,194.246,0.71852,0.40167,0.89864,0.9984,1,0.995,0.88472,0.54339,0.36341,0.85711,0.0012476,0.0012476,0.0012476
78,196.604,0.67855,0.39869,0.91664,0.99837,1,0.995,0.87968,0.47894,0.3309,0.84175,0.0012377,0.0012377,0.0012377
79,199.039,0.58586,0.4036,0.89789,0.99835,1,0.995,0.91223,0.46453,0.32902,0.84126,0.0012278,0.0012278,0.0012278
80,201.62,0.64952,0.43028,0.93069,0.99796,1,0.995,0.8912,0.53487,0.42331,0.86407,0.0012179,0.0012179,0.0012179
81,203.959,0.66849,0.44201,0.92371,0.99776,1,0.995,0.89721,0.48037,0.3691,0.85206,0.001208,0.001208,0.001208
82,206.411,0.65549,0.40708,0.91576,0.99813,1,0.995,0.92203,0.41546,0.30759,0.83253,0.0011981,0.0011981,0.0011981
83,208.803,0.56662,0.35612,0.88726,0.99806,1,0.995,0.85699,0.51283,0.31788,0.84882,0.0011882,0.0011882,0.0011882
84,211.253,0.55665,0.36121,0.8887,0.99811,1,0.995,0.87104,0.58001,0.32472,0.85701,0.0011783,0.0011783,0.0011783
85,213.691,0.57443,0.36411,0.86151,0.99776,1,0.995,0.88653,0.50949,0.31249,0.84581,0.0011684,0.0011684,0.0011684
86,216.021,0.62168,0.36522,0.89089,0.99807,1,0.995,0.89714,0.50829,0.3017,0.84612,0.0011585,0.0011585,0.0011585
87,218.188,0.59464,0.36813,0.90268,0.99825,1,0.995,0.89247,0.54324,0.30954,0.85385,0.0011486,0.0011486,0.0011486
88,220.756,0.61365,0.38498,0.89742,0.99726,1,0.995,0.89659,0.49895,0.3105,0.84226,0.0011387,0.0011387,0.0011387
89,223.516,0.60247,0.36828,0.88945,0.99588,1,0.995,0.90899,0.44385,0.30088,0.82805,0.0011288,0.0011288,0.0011288
90,226.165,0.56011,0.35754,0.87322,0.99759,1,0.995,0.93768,0.39006,0.28772,0.82379,0.0011189,0.0011189,0.0011189
91,228.955,0.5843,0.39762,0.91232,0.99764,1,0.995,0.90407,0.44043,0.30719,0.82903,0.001109,0.001109,0.001109
92,231.402,0.59742,0.35861,0.87893,0.99832,1,0.995,0.91459,0.40664,0.28463,0.82495,0.0010991,0.0010991,0.0010991
93,233.823,0.60326,0.3711,0.87496,0.99834,1,0.995,0.89187,0.49942,0.2926,0.83824,0.0010892,0.0010892,0.0010892
94,236.264,0.59292,0.35536,0.90143,0.99787,1,0.995,0.89961,0.47576,0.29408,0.83684,0.0010793,0.0010793,0.0010793
95,238.64,0.64308,0.43119,0.90635,0.99691,1,0.995,0.88153,0.60258,0.36694,0.86804,0.0010694,0.0010694,0.0010694
96,241.009,0.61669,0.37936,0.89869,0.98993,1,0.995,0.8769,0.57109,0.40325,0.87077,0.0010595,0.0010595,0.0010595
97,243.361,0.60659,0.3641,0.89544,0.99128,1,0.995,0.8923,0.47546,0.3863,0.8412,0.0010496,0.0010496,0.0010496
98,245.755,0.57687,0.3637,0.89365,0.99684,1,0.995,0.92464,0.43191,0.31875,0.83374,0.0010397,0.0010397,0.0010397
99,248.173,0.57993,0.34784,0.89633,0.99712,1,0.995,0.89551,0.51437,0.32482,0.84848,0.0010298,0.0010298,0.0010298
100,250.578,0.58941,0.3541,0.87011,0.99834,1,0.995,0.90051,0.52706,0.31055,0.8486,0.0010199,0.0010199,0.0010199
101,252.891,0.58481,0.33804,0.88618,0.99837,1,0.995,0.89493,0.45145,0.2818,0.83517,0.00101,0.00101,0.00101
102,255.213,0.64225,0.37795,0.91161,0.99828,1,0.995,0.90626,0.46647,0.29054,0.83607,0.0010001,0.0010001,0.0010001
103,257.542,0.59111,0.34121,0.88389,0.99839,1,0.995,0.94239,0.38526,0.2877,0.82433,0.0009902,0.0009902,0.0009902
104,260.151,0.59368,0.36596,0.89943,0.9983,1,0.995,0.91062,0.4351,0.28577,0.83046,0.0009803,0.0009803,0.0009803
105,262.526,0.56774,0.34786,0.87515,0.99846,1,0.995,0.89504,0.47308,0.27692,0.84286,0.0009704,0.0009704,0.0009704
106,264.844,0.57656,0.34209,0.88183,0.99843,1,0.995,0.91135,0.4407,0.27444,0.83264,0.0009605,0.0009605,0.0009605
107,267.323,0.5834,0.34746,0.89429,0.99832,1,0.995,0.92261,0.42428,0.2986,0.82895,0.0009506,0.0009506,0.0009506
108,269.722,0.55331,0.34035,0.87197,0.99827,1,0.995,0.90498,0.45411,0.30422,0.83816,0.0009407,0.0009407,0.0009407
109,272.112,0.62535,0.38683,0.93562,0.9982,1,0.995,0.9123,0.44549,0.28307,0.83574,0.0009308,0.0009308,0.0009308
110,274.596,0.57839,0.35677,0.8651,0.99813,1,0.995,0.92973,0.43481,0.29753,0.83363,0.0009209,0.0009209,0.0009209
111,276.933,0.53639,0.33928,0.86903,0.99786,1,0.995,0.89286,0.48562,0.33187,0.83491,0.000911,0.000911,0.000911
112,279.304,0.58,0.35251,0.8796,0.99821,1,0.995,0.89749,0.47866,0.30477,0.83862,0.0009011,0.0009011,0.0009011
113,281.645,0.58177,0.33556,0.87733,0.99831,1,0.995,0.91517,0.4445,0.29353,0.82956,0.0008912,0.0008912,0.0008912
114,283.95,0.56441,0.34104,0.8902,0.99832,1,0.995,0.89325,0.45153,0.30163,0.82875,0.0008813,0.0008813,0.0008813
115,286.234,0.58875,0.36632,0.882,0.99837,1,0.995,0.89474,0.47317,0.32212,0.83418,0.0008714,0.0008714,0.0008714
116,288.587,0.55184,0.33874,0.87107,0.99827,1,0.995,0.88005,0.5057,0.29626,0.84376,0.0008615,0.0008615,0.0008615
117,290.957,0.61206,0.35489,0.89777,0.99831,1,0.995,0.90018,0.45803,0.27897,0.83861,0.0008516,0.0008516,0.0008516
118,293.359,0.58788,0.35981,0.90672,0.99839,1,0.995,0.89003,0.47717,0.28179,0.84458,0.0008417,0.0008417,0.0008417
119,295.811,0.61313,0.37096,0.8855,0.99833,1,0.995,0.87372,0.56877,0.29713,0.87444,0.0008318,0.0008318,0.0008318
120,298.263,0.59508,0.3536,0.88445,0.99823,1,0.995,0.88285,0.48854,0.28629,0.83985,0.0008219,0.0008219,0.0008219
121,300.64,0.58907,0.36466,0.89849,0.99799,1,0.995,0.88619,0.50528,0.27556,0.83862,0.000812,0.000812,0.000812
122,302.943,0.55831,0.32533,0.86061,0.99785,1,0.995,0.89689,0.44787,0.26065,0.83003,0.0008021,0.0008021,0.0008021
123,305.389,0.54326,0.31711,0.88283,0.99765,1,0.995,0.89939,0.42315,0.24777,0.82843,0.0007922,0.0007922,0.0007922
124,307.473,0.56708,0.32604,0.8782,0.99746,1,0.995,0.90259,0.44229,0.26968,0.8323,0.0007823,0.0007823,0.0007823
125,309.501,0.56818,0.32811,0.86243,0.99457,1,0.995,0.89257,0.47949,0.29282,0.83859,0.0007724,0.0007724,0.0007724
126,311.665,0.53164,0.31752,0.85968,0.99135,1,0.995,0.90444,0.43449,0.28317,0.82639,0.0007625,0.0007625,0.0007625
127,313.888,0.56772,0.34777,0.88179,0.98227,1,0.995,0.9018,0.43367,0.35802,0.83127,0.0007526,0.0007526,0.0007526
128,316.029,0.62686,0.35757,0.88918,0.9915,1,0.995,0.92363,0.40893,0.29528,0.83051,0.0007427,0.0007427,0.0007427
129,318.085,0.55391,0.33062,0.86557,0.99648,1,0.995,0.92641,0.38505,0.26371,0.82504,0.0007328,0.0007328,0.0007328
130,320.196,0.55907,0.33804,0.87134,0.99787,1,0.995,0.88149,0.56809,0.28404,0.85731,0.0007229,0.0007229,0.0007229
131,322.271,0.5525,0.32121,0.85962,0.99839,1,0.995,0.90083,0.43914,0.26533,0.83144,0.000713,0.000713,0.000713
132,324.328,0.55194,0.32319,0.88609,0.99837,1,0.995,0.9408,0.3682,0.24253,0.81856,0.0007031,0.0007031,0.0007031
133,326.364,0.53271,0.3131,0.86541,0.99843,1,0.995,0.94518,0.34316,0.24819,0.81122,0.0006932,0.0006932,0.0006932
134,328.542,0.56609,0.33151,0.86054,0.99842,1,0.995,0.93946,0.36409,0.2519,0.81407,0.0006833,0.0006833,0.0006833
135,330.633,0.5417,0.3509,0.85992,0.99844,1,0.995,0.92806,0.37684,0.25864,0.81824,0.0006734,0.0006734,0.0006734
136,332.766,0.55727,0.32769,0.8648,0.9982,1,0.995,0.88406,0.51932,0.28303,0.84798,0.0006635,0.0006635,0.0006635
137,334.994,0.56128,0.31884,0.87976,0.9982,1,0.995,0.86222,0.592,0.29376,0.87158,0.0006536,0.0006536,0.0006536
138,337.376,0.57389,0.33768,0.87788,0.99841,1,0.995,0.86513,0.57823,0.28085,0.86421,0.0006437,0.0006437,0.0006437
139,339.766,0.5813,0.31825,0.88925,0.99845,1,0.995,0.86585,0.60188,0.28786,0.86744,0.0006338,0.0006338,0.0006338
140,342.077,0.51661,0.29862,0.85239,0.99846,1,0.995,0.9098,0.46344,0.26956,0.83919,0.0006239,0.0006239,0.0006239
141,344.332,0.51613,0.31315,0.87612,0.99849,1,0.995,0.91677,0.39308,0.26524,0.82523,0.000614,0.000614,0.000614
142,346.685,0.52702,0.30932,0.85641,1,1,0.995,0.92883,0.39058,0.25538,0.82134,0.0006041,0.0006041,0.0006041
143,349.197,0.53007,0.32057,0.86587,0.99843,1,0.995,0.91137,0.44134,0.26645,0.82851,0.0005942,0.0005942,0.0005942
144,351.948,0.48954,0.29537,0.87457,0.99843,1,0.995,0.90543,0.45294,0.24811,0.83699,0.0005843,0.0005843,0.0005843
145,354.495,0.58938,0.31797,0.89299,0.99843,1,0.995,0.91551,0.41274,0.23783,0.82856,0.0005744,0.0005744,0.0005744
146,356.859,0.53559,0.32645,0.87195,0.99782,1,0.995,0.90625,0.47927,0.26107,0.84093,0.0005645,0.0005645,0.0005645
147,359.197,0.52964,0.31686,0.89272,0.99756,1,0.995,0.91566,0.42879,0.2535,0.82979,0.0005546,0.0005546,0.0005546
148,361.626,0.51749,0.29494,0.85597,0.99765,1,0.995,0.91879,0.41272,0.25684,0.83137,0.0005447,0.0005447,0.0005447
149,364.087,0.5341,0.30163,0.89104,0.99629,1,0.995,0.9015,0.46359,0.26664,0.84266,0.0005348,0.0005348,0.0005348
150,366.578,0.56617,0.31778,0.8725,0.99739,1,0.995,0.92841,0.40613,0.26449,0.82731,0.0005249,0.0005249,0.0005249
151,369,0.56208,0.30617,0.87131,0.99799,1,0.995,0.92739,0.41808,0.25736,0.82886,0.000515,0.000515,0.000515
152,371.497,0.53859,0.31029,0.86601,0.99806,1,0.995,0.90438,0.45711,0.24281,0.83882,0.0005051,0.0005051,0.0005051
153,374.147,0.52586,0.31624,0.85911,0.99839,1,0.995,0.90218,0.47279,0.2577,0.84162,0.0004952,0.0004952,0.0004952
154,376.747,0.50408,0.3013,0.86246,0.99848,1,0.995,0.87404,0.53544,0.27412,0.85473,0.0004853,0.0004853,0.0004853
155,379.125,0.52958,0.30454,0.87791,1,1,0.995,0.88868,0.50712,0.2599,0.84477,0.0004754,0.0004754,0.0004754
156,381.312,0.50266,0.29573,0.85523,1,1,0.995,0.92255,0.44223,0.25378,0.83115,0.0004655,0.0004655,0.0004655
157,383.622,0.52302,0.2992,0.89611,1,1,0.995,0.91447,0.46291,0.24476,0.83633,0.0004556,0.0004556,0.0004556
158,385.906,0.51554,0.30065,0.89043,0.99845,1,0.995,0.89729,0.4769,0.254,0.83541,0.0004457,0.0004457,0.0004457
159,388.468,0.5093,0.29397,0.86953,0.99845,1,0.995,0.91596,0.42658,0.23789,0.82674,0.0004358,0.0004358,0.0004358
160,391.119,0.51761,0.29941,0.87582,0.99843,1,0.995,0.92859,0.37635,0.24797,0.8183,0.0004259,0.0004259,0.0004259
161,393.554,0.57078,0.30758,0.88296,0.9984,1,0.995,0.94419,0.37201,0.25127,0.81755,0.000416,0.000416,0.000416
162,396.19,0.55174,0.31957,0.88674,0.99839,1,0.995,0.95801,0.33861,0.2332,0.81209,0.0004061,0.0004061,0.0004061
163,398.602,0.51783,0.28428,0.86559,0.99846,1,0.995,0.93601,0.35404,0.2345,0.81577,0.0003962,0.0003962,0.0003962
164,400.956,0.53479,0.3034,0.86653,0.99842,1,0.995,0.92829,0.40709,0.25472,0.82491,0.0003863,0.0003863,0.0003863
165,403.398,0.5529,0.31329,0.8772,0.99843,1,0.995,0.922,0.43932,0.26141,0.83108,0.0003764,0.0003764,0.0003764
166,405.793,0.50288,0.30042,0.85897,0.99841,1,0.995,0.91075,0.43196,0.25089,0.83119,0.0003665,0.0003665,0.0003665
